order_id,user_id,order_time,product_id,quantity,revenue
11001,28623,2025-01-23 13:18:53,392,2,7862.62
11002,28624,2025-01-18 01:02:24,174,1,2937.34
11003,28629,2025-03-26 08:03:09,67,1,3245.55
11004,28633,2025-04-02 07:16:28,292,1,9786.76
11005,28637,2025-03-12 20:13:50,228,3,28320.33
11006,28641,2025-05-25 20:11:48,193,1,33028.41
11007,28648,2025-03-23 22:19:38,244,2,7549.56
11008,28651,2025-06-14 20:42:48,291,1,1193.57
11009,28653,2025-01-22 06:28:46,428,3,442717.98
11010,28656,2025-03-27 15:45:51,481,1,3800.46
11011,28662,2025-05-04 18:24:23,5,2,223768.38
11012,28663,2025-02-21 02:41:32,257,2,4871.68
11013,28670,2025-01-22 22:14:01,141,1,78006.44
11014,28670,2025-02-10 17:27:54,234,1,69647.59
11015,28673,2025-06-06 13:31:49,112,1,6810.44
11016,28675,2025-02-02 21:14:20,329,1,11214.8
11017,28679,2025-03-31 13:09:35,109,1,13239.59
11018,28679,2025-04-05 04:53:41,483,1,43632.67
11019,28679,2025-04-14 01:53:40,196,1,1179.56
11020,28682,2025-04-27 07:11:14,368,1,49977.44
11021,28684,2025-06-05 00:21:25,369,1,14392.59
11022,28692,2025-06-15 06:53:26,407,1,1432.1
11023,28694,2025-06-04 17:33:44,392,1,3931.31
11024,28696,2025-01-09 22:00:52,292,1,9786.76
11025,28699,2025-02-09 14:45:51,146,1,9446.45
11026,28700,2025-03-22 11:40:26,493,1,17276.96
11027,28701,2025-06-28 05:52:15,297,2,35459.48
11028,28711,2025-01-28 01:53:25,84,3,7345.17
11029,28713,2025-04-20 13:49:26,148,1,129106.55
11030,28714,2025-06-08 06:36:57,429,1,2789.86
11031,28720,2025-01-12 01:28:22,478,1,37666.35
11032,28724,2025-05-04 21:11:04,136,1,2438.57
11033,28727,2025-06-25 10:50:11,423,2,39231.94
11034,28731,2025-04-20 10:27:54,289,1,116522.54
11035,28732,2025-03-10 07:15:15,126,2,31906.16
11036,28732,2025-03-31 14:52:44,322,1,5485.52
11037,28734,2025-06-18 16:29:57,81,1,47864.88
11038,28744,2025-05-11 02:41:54,166,1,15176.99
11039,28744,2025-05-23 12:18:56,15,2,18410.02
11040,28746,2025-05-09 05:05:09,366,1,9798.21
11041,28751,2025-04-02 12:44:41,184,2,5940.28
11042,28752,2025-03-15 03:40:06,408,2,17868.96
11043,28755,2025-03-03 05:31:47,60,1,5108.13
11044,28757,2025-05-22 23:16:20,296,1,108127.41
11045,28759,2025-05-08 00:14:05,173,3,9286.74
11046,28760,2025-02-25 14:51:23,3,1,10094.67
11047,28762,2025-04-08 15:43:35,138,3,20162.73
11048,28764,2025-03-07 02:00:24,27,1,1626.81
11049,28764,2025-03-28 02:47:11,354,1,13893.05
11050,28765,2025-04-30 08:06:50,165,1,1732.53
11051,28765,2025-05-11 21:02:58,429,1,2789.86
11052,28765,2025-06-01 05:59:24,492,1,8731.65
11053,28769,2025-06-08 22:12:47,184,1,2970.14
11054,28772,2025-03-06 12:04:18,490,1,12740.04
11055,28776,2025-01-03 14:49:35,77,1,70509.53
11056,28778,2025-01-22 06:12:45,32,2,14552.24
11057,28779,2025-01-12 10:47:03,375,1,2797.37
11058,28780,2025-02-24 10:09:17,62,1,20430.08
11059,28785,2025-02-20 21:00:41,282,2,2226.6
11060,28789,2025-02-16 12:19:03,177,1,6007.88
11061,28790,2025-01-16 15:05:33,336,3,35309.58
11062,28791,2025-02-15 01:17:56,327,1,8222.53
11063,28792,2025-01-29 06:35:17,424,1,14170.15
11064,28793,2025-05-05 21:08:46,439,1,35173.02
11065,28793,2025-05-27 08:50:05,412,1,2747.39
11066,28798,2025-02-06 15:53:46,189,2,19184.4
11067,28799,2025-06-19 23:24:24,121,1,8945.4
11068,28800,2025-03-06 19:03:05,163,1,7638.19
11069,28800,2025-03-18 06:38:58,475,1,11694.47
11070,28803,2025-01-15 09:58:19,173,2,6191.16
11071,28806,2025-03-05 03:08:57,461,3,17070.42
11072,28808,2025-04-18 18:30:42,241,1,11168.82
11073,28809,2025-01-07 05:49:24,159,1,30772.13
11074,28811,2025-02-23 10:17:52,306,1,4449.97
11075,28814,2025-04-28 11:48:32,421,1,3913.39
11076,28815,2025-05-10 03:32:03,260,1,13781.16
11077,28818,2025-05-27 02:49:15,1,1,7205.01
11078,28824,2025-04-12 21:51:46,1,1,7205.01
11079,28831,2025-06-06 03:23:20,407,1,1432.1
11080,28831,2025-06-18 11:50:45,158,1,2196.76
11081,28834,2025-04-15 03:57:32,352,1,29524.41
11082,28839,2025-03-30 15:30:31,438,1,5413.4
11083,28849,2025-05-26 16:59:25,93,1,5774.03
11084,28852,2025-03-25 18:36:21,135,1,13650.75
11085,28857,2025-02-03 01:06:23,216,1,43283.26
11086,28857,2025-02-16 18:32:23,250,1,20800.98
11087,28859,2025-03-20 12:43:12,354,1,13893.05
11088,28861,2025-02-10 23:09:33,488,1,32780.58
11089,28865,2025-06-13 02:25:48,14,1,3902.87
11090,28867,2025-02-06 13:17:43,131,1,10203.73
11091,28875,2025-02-07 20:06:27,2,1,19570.0
11092,28875,2025-02-19 06:33:07,368,1,49977.44
11093,28879,2025-03-02 06:22:34,305,1,2454.31
11094,28880,2025-05-06 03:02:40,199,2,260018.6
11095,28880,2025-05-21 10:57:06,308,1,10693.04
11096,28884,2025-05-07 08:26:01,42,1,35405.28
11097,28888,2025-05-18 23:12:31,449,3,1955.49
11098,28895,2025-01-21 02:01:08,341,2,8933.94
11099,28895,2025-01-25 23:17:35,393,1,13053.76
11100,28895,2025-02-11 14:40:49,477,1,37353.59
11101,28900,2025-04-13 22:29:40,134,1,3801.47
11102,28905,2025-04-11 20:44:02,199,1,130009.3
11103,28905,2025-04-26 14:57:30,492,1,8731.65
11104,28905,2025-05-08 02:28:07,173,1,3095.58
11105,28909,2025-02-03 23:33:51,50,3,27162.12
11106,28909,2025-02-19 03:40:00,252,1,5818.59
11107,28909,2025-03-14 03:25:18,387,3,86563.08
11108,28909,2025-03-22 13:22:05,437,1,1479.71
11109,28910,2025-06-01 21:58:08,350,1,4462.47
11110,28914,2025-05-25 06:33:48,242,1,9285.39
11111,28914,2025-06-11 07:19:24,35,2,6175.86
11112,28915,2025-01-31 02:38:03,39,1,19720.04
11113,28920,2025-02-06 21:30:50,344,2,42215.88
11114,28922,2025-03-16 11:06:11,158,1,2196.76
11115,28924,2025-04-08 16:11:46,170,3,7862.37
11116,28927,2025-06-09 20:03:02,201,1,13102.72
11117,28930,2025-06-07 18:42:53,361,2,27971.36
11118,28932,2025-04-18 09:55:55,493,2,34553.92
11119,28934,2025-03-22 15:01:50,92,2,7477.02
11120,28937,2025-05-23 01:06:53,349,1,12041.93
11121,28942,2025-01-19 18:43:18,455,1,3164.97
11122,28942,2025-02-03 15:19:14,316,1,5050.1
11123,28945,2025-06-01 23:09:17,376,1,14562.53
11124,28948,2025-06-01 13:56:17,451,1,6674.43
11125,28948,2025-06-14 02:28:52,73,2,6369.86
11126,28952,2025-05-19 07:53:06,21,1,14166.0
11127,28958,2025-01-14 07:29:31,206,1,23007.56
11128,28961,2025-02-06 20:05:25,484,2,185827.88
11129,28962,2025-05-27 21:37:29,458,1,50236.06
11130,28967,2025-02-11 05:21:08,103,1,42328.61
11131,28970,2025-05-28 23:02:41,239,1,1734.95
11132,28974,2025-06-09 22:54:38,176,1,15291.17
11133,28975,2025-06-01 23:40:52,490,1,12740.04
11134,28975,2025-06-20 12:32:36,426,1,24723.16
11135,28977,2025-02-15 19:00:08,21,1,14166.0
11136,28983,2025-06-26 02:28:54,42,1,35405.28
11137,28986,2025-03-16 15:33:22,103,1,42328.61
11138,28989,2025-01-31 23:32:42,489,1,8331.51
11139,28989,2025-02-22 03:05:58,90,2,187029.88
11140,28990,2025-05-06 21:15:50,166,1,15176.99
11141,28991,2025-04-21 20:24:10,53,1,67150.12
11142,28995,2025-05-31 11:59:08,431,2,12518.6
11143,28996,2025-04-02 07:14:37,311,1,90815.28
11144,28997,2025-06-24 00:14:52,270,2,1029.12
11145,29000,2025-05-26 13:50:17,139,1,1008.61
11146,29000,2025-06-07 11:28:37,98,1,12583.05
11147,29001,2025-03-27 17:28:16,419,1,24719.61
11148,29002,2025-06-08 14:43:15,355,1,4384.45
11149,29002,2025-06-12 19:43:36,440,1,3107.23
11150,29004,2025-05-11 15:54:23,445,1,1748.17
11151,29004,2025-05-22 05:23:11,222,1,8006.41
11152,29008,2025-05-06 17:10:07,474,1,15410.11
11153,29009,2025-03-23 09:21:38,475,1,11694.47
11154,29011,2025-04-26 05:47:22,391,1,7481.06
11155,29016,2025-02-05 21:57:03,435,1,4498.66
11156,29017,2025-03-12 13:06:43,6,1,4629.86
11157,29021,2025-02-18 03:17:28,38,1,12400.94
11158,29022,2025-06-06 18:37:06,53,1,67150.12
11159,29036,2025-05-07 01:30:23,281,2,17150.08
11160,29039,2025-06-01 10:33:52,446,2,273560.16
11161,29047,2025-02-18 18:16:09,187,1,43342.31
11162,29050,2025-03-06 05:17:09,15,1,9205.01
11163,29051,2025-02-20 13:26:20,209,1,38411.37
11164,29053,2025-02-20 06:08:36,390,1,3926.05
11165,29055,2025-06-13 20:06:02,215,1,30903.15
11166,29056,2025-06-03 11:35:05,428,1,147572.66
11167,29066,2025-06-24 22:19:05,111,2,2056.9
11168,29069,2025-04-25 00:06:53,233,1,4628.25
11169,29072,2025-02-13 02:51:55,414,2,40594.52
11170,29077,2025-02-04 17:04:33,235,1,42017.2
11171,29078,2025-01-11 23:18:42,320,2,67121.52
11172,29084,2025-04-04 14:49:40,402,1,19649.25
11173,29087,2025-06-29 20:15:40,139,1,1008.61
11174,29088,2025-04-24 23:34:06,405,1,20089.63
11175,29089,2025-05-21 06:29:10,258,1,4584.18
11176,29095,2025-06-28 13:05:46,401,1,11690.67
11177,29097,2025-02-03 01:06:32,181,1,11869.76
11178,29104,2025-02-01 22:41:43,392,2,7862.62
11179,29110,2025-01-30 23:34:51,14,1,3902.87
11180,29116,2025-05-28 04:53:11,57,1,55100.21
11181,29119,2025-04-28 07:56:27,473,2,2148.98
11182,29121,2025-02-04 07:17:31,41,1,8500.67
11183,29122,2025-01-08 07:43:28,398,3,28464.93
11184,29122,2025-01-22 05:53:57,283,1,38631.44
11185,29124,2025-01-09 14:11:13,129,1,358.85
11186,29126,2025-05-31 21:04:17,239,2,3469.9
11187,29130,2025-06-10 02:09:20,477,1,37353.59
11188,29131,2025-05-21 04:56:00,146,1,9446.45
11189,29131,2025-06-25 08:24:25,346,1,14000.92
11190,29133,2025-04-04 23:51:03,184,1,2970.14
11191,29134,2025-04-18 04:19:39,230,1,3807.27
11192,29141,2025-05-27 02:51:50,16,1,4159.96
11193,29142,2025-02-13 14:44:21,159,1,30772.13
11194,29147,2025-06-20 08:15:10,71,2,8853.58
11195,29149,2025-05-19 18:41:05,395,1,30745.93
11196,29149,2025-06-14 00:57:40,289,1,116522.54
11197,29158,2025-01-19 23:03:51,35,3,9263.79
11198,29163,2025-06-04 11:24:24,348,1,11453.57
11199,29163,2025-06-16 07:12:48,480,2,70974.98
11200,29165,2025-06-13 10:27:11,35,2,6175.86
11201,29171,2025-03-09 12:44:11,412,2,5494.78
11202,29175,2025-01-23 12:01:08,412,1,2747.39
11203,29175,2025-02-01 01:40:04,211,1,31008.7
11204,29182,2025-01-22 17:09:16,13,1,2692.52
11205,29182,2025-01-30 10:31:20,458,1,50236.06
11206,29183,2025-04-03 10:18:53,78,1,149482.7
11207,29184,2025-01-16 23:13:48,492,1,8731.65
11208,29186,2025-06-13 12:33:43,348,1,11453.57
11209,29186,2025-06-20 11:13:32,194,1,1522.19
11210,29188,2025-02-08 12:12:29,290,1,4390.34
11211,29191,2025-05-23 10:52:54,466,1,31559.05
11212,29197,2025-06-01 21:31:05,175,1,81468.72
11213,29198,2025-02-23 20:57:36,147,1,8701.96
11214,29199,2025-05-08 00:39:33,287,1,5328.56
11215,29200,2025-04-26 15:12:07,452,2,35516.52
11216,29206,2025-06-02 15:52:27,41,1,8500.67
11217,29206,2025-06-09 10:32:06,446,2,273560.16
11218,29209,2025-01-06 22:55:20,137,1,47310.53
11219,29210,2025-01-25 12:32:25,455,2,6329.94
11220,29210,2025-02-15 04:21:34,483,1,43632.67
11221,29210,2025-03-03 23:45:50,262,1,37057.19
11222,29211,2025-03-03 12:28:33,17,1,20450.91
11223,29212,2025-02-19 19:46:43,394,2,41365.38
11224,29213,2025-04-15 17:42:37,111,1,1028.45
11225,29214,2025-03-09 21:51:46,51,1,10465.17
11226,29215,2025-05-14 23:42:54,409,1,6296.47
11227,29219,2025-02-08 23:34:22,462,1,22303.0
11228,29220,2025-01-12 14:26:16,69,1,7709.45
11229,29220,2025-01-23 02:58:08,406,1,24419.24
11230,29220,2025-01-28 02:12:32,109,1,13239.59
11231,29223,2025-02-11 22:25:31,360,1,10778.02
11232,29224,2025-06-30 07:49:16,257,1,2435.84
11233,29225,2025-01-08 10:56:34,383,1,110906.1
11234,29228,2025-04-09 13:24:24,409,1,6296.47
11235,29232,2025-05-15 06:51:46,133,1,30464.02
11236,29232,2025-06-11 03:30:48,302,1,38776.55
11237,29235,2025-05-02 09:35:35,103,1,42328.61
11238,29239,2025-01-14 22:46:12,252,1,5818.59
11239,29243,2025-01-30 20:02:53,66,1,7734.16
11240,29244,2025-01-23 12:53:12,135,1,13650.75
11241,29244,2025-01-30 10:24:51,296,1,108127.41
11242,29244,2025-02-13 02:09:17,451,1,6674.43
11243,29245,2025-02-11 15:40:24,385,1,347.25
11244,29246,2025-02-03 16:33:40,383,2,221812.2
11245,29251,2025-05-31 15:48:53,393,1,13053.76
11246,29252,2025-04-13 21:45:36,103,1,42328.61
11247,29254,2025-04-02 13:20:06,270,1,514.56
11248,29256,2025-05-12 18:56:36,95,1,14154.76
11249,29257,2025-02-24 01:37:07,376,2,29125.06
11250,29259,2025-01-26 12:50:12,317,1,2354.88
11251,29259,2025-02-21 19:06:56,376,1,14562.53
11252,29260,2025-05-18 19:15:12,54,2,8318.96
11253,29266,2025-01-29 21:10:20,396,1,110532.21
11254,29268,2025-03-21 08:15:39,450,2,15002.86
11255,29274,2025-01-27 16:19:31,160,2,27653.06
11256,29279,2025-02-17 10:22:37,32,1,7276.12
11257,29285,2025-04-13 16:18:19,361,3,41957.04
11258,29287,2025-04-02 16:55:08,279,1,11780.7
11259,29291,2025-05-04 15:48:01,293,1,3662.24
11260,29294,2025-02-12 00:17:51,485,1,26241.01
11261,29295,2025-01-08 08:51:53,435,1,4498.66
11262,29300,2025-03-20 23:50:11,343,1,71441.06
11263,29301,2025-03-07 11:30:34,352,1,29524.41
11264,29303,2025-05-09 01:54:22,235,1,42017.2
11265,29303,2025-05-15 23:21:46,427,3,12937.98
11266,29307,2025-05-01 02:32:57,12,1,10398.85
11267,29308,2025-05-08 20:56:49,210,1,12877.08
11268,29308,2025-06-15 01:02:07,70,2,10917.36
11269,29310,2025-05-13 09:26:25,86,1,95739.09
11270,29310,2025-05-27 06:03:31,227,1,1864.51
11271,29312,2025-03-01 15:36:41,240,2,59269.46
11272,29315,2025-01-28 23:09:18,230,2,7614.54
11273,29316,2025-02-26 04:58:04,140,2,99968.1
11274,29317,2025-06-10 19:22:32,80,1,124124.35
11275,29317,2025-06-30 01:31:01,8,1,2149.22
11276,29318,2025-06-18 18:02:38,1,1,7205.01
11277,29320,2025-02-16 14:18:38,69,2,15418.9
11278,29320,2025-03-06 10:13:40,220,1,2583.92
11279,29326,2025-04-26 20:04:17,442,2,54055.28
11280,29331,2025-01-29 18:21:04,2,1,19570.0
11281,29332,2025-06-30 14:18:15,339,1,464.88
11282,29334,2025-06-30 00:56:59,123,1,37439.59
11283,29335,2025-01-02 15:09:59,327,1,8222.53
11284,29335,2025-01-24 14:55:12,63,3,25717.17
11285,29336,2025-05-06 04:09:54,115,2,33418.76
11286,29337,2025-06-07 20:48:57,275,1,3307.48
11287,29339,2025-02-10 11:19:53,300,1,11130.88
11288,29343,2025-03-21 21:42:32,94,1,9377.5
11289,29349,2025-02-28 02:02:06,487,1,17124.6
11290,29354,2025-05-28 16:07:30,486,1,5773.24
11291,29356,2025-06-23 05:22:58,440,2,6214.46
11292,29362,2025-05-11 18:58:09,143,1,13152.69
11293,29362,2025-05-15 00:47:08,309,1,2510.1
11294,29364,2025-06-07 08:15:13,54,1,4159.48
11295,29365,2025-02-14 06:57:16,175,1,81468.72
11296,29365,2025-02-18 21:19:36,283,2,77262.88
11297,29365,2025-02-27 07:54:17,345,1,24246.2
11298,29366,2025-05-22 18:54:54,483,1,43632.67
11299,29367,2025-06-01 11:47:11,265,1,7512.87
11300,29370,2025-03-23 15:12:55,130,1,16268.89
11301,29371,2025-01-28 13:06:28,352,2,59048.82
11302,29371,2025-02-07 07:52:01,406,1,24419.24
11303,29373,2025-05-26 17:59:28,4,1,110986.96
11304,29373,2025-06-20 18:13:57,232,1,3213.9
11305,29377,2025-01-17 15:10:10,458,1,50236.06
11306,29379,2025-01-22 01:31:13,122,1,24310.52
11307,29379,2025-02-06 21:12:53,192,1,33176.4
11308,29383,2025-01-28 17:56:34,432,1,16557.1
11309,29383,2025-02-01 06:19:35,99,2,117491.68
11310,29385,2025-03-13 09:34:54,381,1,9476.92
11311,29388,2025-04-24 22:23:59,178,1,122025.22
11312,29388,2025-05-20 20:47:44,110,1,18441.82
11313,29390,2025-04-15 06:29:39,389,1,3219.85
11314,29394,2025-06-25 00:45:13,212,1,105203.42
11315,29396,2025-01-29 08:30:12,331,2,21448.86
11316,29400,2025-02-23 23:24:54,62,2,40860.16
11317,29404,2025-06-02 05:29:08,103,1,42328.61
11318,29420,2025-01-28 07:12:23,428,1,147572.66
11319,29423,2025-05-15 11:03:44,239,2,3469.9
11320,29425,2025-04-11 03:56:22,300,1,11130.88
11321,29427,2025-05-22 04:38:00,313,1,11749.91
11322,29433,2025-01-14 08:33:15,92,1,3738.51
11323,29435,2025-03-12 21:30:38,6,1,4629.86
11324,29437,2025-01-28 03:59:16,261,1,19158.19
11325,29438,2025-06-16 12:52:08,356,1,3337.9
11326,29441,2025-05-07 18:48:39,197,1,1108.19
11327,29448,2025-02-07 11:40:02,17,1,20450.91
11328,29448,2025-02-17 20:36:38,21,1,14166.0
11329,29451,2025-05-14 15:07:31,51,1,10465.17
11330,29455,2025-02-24 13:11:44,169,1,2636.13
11331,29456,2025-05-17 19:26:37,12,3,31196.55
11332,29457,2025-06-15 14:04:46,285,1,115911.82
11333,29462,2025-02-03 04:08:06,310,2,2165.56
11334,29463,2025-02-27 04:16:57,461,3,17070.42
11335,29469,2025-04-05 08:26:37,424,1,14170.15
11336,29469,2025-04-23 22:38:42,237,1,23121.27
11337,29473,2025-06-06 03:42:41,291,1,1193.57
11338,29477,2025-03-24 23:42:38,369,1,14392.59
11339,29492,2025-06-13 02:47:44,367,1,5745.57
11340,29493,2025-02-21 23:44:26,24,1,1604.34
11341,29494,2025-02-20 14:45:28,71,1,4426.79
11342,29494,2025-03-22 08:35:43,215,1,30903.15
11343,29495,2025-02-25 00:53:26,182,1,5001.59
11344,29496,2025-04-19 21:02:02,41,1,8500.67
11345,29501,2025-06-23 18:55:37,140,1,49984.05
11346,29502,2025-02-21 20:13:28,438,1,5413.4
11347,29510,2025-06-02 15:45:31,359,1,7693.07
11348,29511,2025-01-25 08:36:20,397,1,38138.57
11349,29512,2025-06-05 17:33:43,423,1,19615.97
11350,29515,2025-01-31 08:18:47,305,1,2454.31
11351,29515,2025-02-04 10:49:11,405,1,20089.63
11352,29515,2025-02-22 04:22:38,380,1,19492.66
11353,29515,2025-03-12 10:30:20,271,1,35581.83
11354,29519,2025-06-06 13:32:55,114,1,3834.0
11355,29527,2025-03-29 04:00:35,484,1,92913.94
11356,29533,2025-02-04 17:27:33,452,1,17758.26
11357,29533,2025-02-13 17:13:30,207,3,92148.09
11358,29536,2025-01-16 15:43:28,377,3,19513.53
11359,29541,2025-06-08 21:04:47,62,1,20430.08
11360,29542,2025-06-01 10:50:38,378,3,47985.51
11361,29543,2025-05-12 04:43:20,117,1,1496.44
11362,29543,2025-05-18 20:32:04,4,1,110986.96
11363,29545,2025-04-04 10:23:28,461,1,5690.14
11364,29546,2025-01-22 11:01:14,146,1,9446.45
11365,29546,2025-02-05 02:55:38,179,1,113736.5
11366,29547,2025-01-29 13:54:26,11,1,55867.12
11367,29548,2025-04-26 22:40:14,490,2,25480.08
11368,29550,2025-06-19 12:12:27,463,1,6385.22
11369,29552,2025-01-29 12:04:12,97,1,623.51
11370,29559,2025-04-23 10:00:50,470,1,1252.58
11371,29560,2025-01-09 10:07:44,152,2,14447.34
11372,29563,2025-01-25 12:09:03,164,2,201338.82
11373,29564,2025-02-20 08:26:06,4,1,110986.96
11374,29564,2025-03-02 08:07:45,228,1,9440.11
11375,29566,2025-04-07 04:45:17,358,1,8037.68
11376,29569,2025-03-07 17:13:36,119,1,9009.08
11377,29570,2025-01-19 21:53:57,343,1,71441.06
11378,29570,2025-03-09 09:40:56,8,1,2149.22
11379,29576,2025-04-28 13:25:25,231,1,2920.42
11380,29579,2025-03-01 20:17:28,27,1,1626.81
11381,29579,2025-03-15 09:46:12,490,1,12740.04
11382,29583,2025-02-15 10:55:50,30,1,43984.69
11383,29585,2025-05-26 04:35:58,71,2,8853.58
11384,29589,2025-04-27 20:12:06,20,1,1778.75
11385,29589,2025-05-10 03:52:10,104,1,19691.24
11386,29589,2025-05-14 20:44:49,132,1,7791.77
11387,29596,2025-05-26 23:23:31,474,1,15410.11
11388,29597,2025-03-24 02:22:58,178,1,122025.22
11389,29601,2025-04-22 16:39:40,475,1,11694.47
11390,29601,2025-05-12 18:45:57,193,1,33028.41
11391,29602,2025-05-03 06:22:50,423,1,19615.97
11392,29602,2025-05-08 19:37:03,261,2,38316.38
11393,29603,2025-02-20 20:57:42,474,2,30820.22
11394,29605,2025-01-13 04:22:03,418,1,16621.38
11395,29609,2025-01-23 03:38:39,312,1,24505.73
11396,29610,2025-03-13 19:30:01,197,1,1108.19
11397,29612,2025-05-14 09:06:14,48,1,5407.24
11398,29613,2025-06-27 17:04:43,390,1,3926.05
11399,29614,2025-06-19 18:52:49,88,1,38903.03
11400,29616,2025-03-07 09:27:50,322,1,5485.52
11401,29618,2025-03-27 22:06:31,319,1,29688.49
11402,29619,2025-03-07 04:15:37,76,1,513.56
11403,29623,2025-03-30 20:04:19,398,1,9488.31
11404,29625,2025-02-22 12:47:33,158,2,4393.52
11405,29628,2025-06-25 16:23:05,303,1,1454.24
11406,29629,2025-04-01 12:22:24,59,1,43466.97
11407,29630,2025-04-03 13:26:54,204,1,3831.25
11408,29632,2025-02-05 11:34:21,34,1,2098.05
11409,29634,2025-03-13 12:28:13,262,1,37057.19
11410,29641,2025-05-23 03:03:24,335,2,12400.42
11411,29642,2025-06-16 05:27:49,459,1,2696.03
11412,29642,2025-06-27 16:04:21,420,1,3770.66
11413,29646,2025-02-03 02:52:20,318,1,19551.59
11414,29648,2025-03-20 12:32:12,173,1,3095.58
11415,29649,2025-05-07 11:09:38,138,1,6720.91
11416,29654,2025-05-02 09:47:29,392,1,3931.31
11417,29657,2025-06-11 05:24:38,337,1,138096.58
11418,29660,2025-01-23 16:15:43,286,1,3189.98
11419,29663,2025-04-26 12:45:34,357,1,136130.58
11420,29666,2025-04-15 21:56:14,247,1,9897.75
11421,29670,2025-01-26 05:18:50,357,1,136130.58
11422,29671,2025-01-05 02:22:12,167,1,26417.09
11423,29674,2025-03-07 03:54:23,476,1,2319.27
11424,29675,2025-05-06 13:20:30,500,2,202351.1
11425,29678,2025-05-30 07:16:47,207,1,30716.03
11426,29680,2025-01-17 09:30:19,250,1,20800.98
11427,29685,2025-05-30 00:44:49,210,1,12877.08
11428,29687,2025-05-25 10:52:46,356,1,3337.9
11429,29688,2025-05-04 04:47:29,297,1,17729.74
11430,29694,2025-02-21 06:55:21,289,1,116522.54
11431,29704,2025-05-02 07:30:57,287,1,5328.56
11432,29706,2025-01-11 16:27:40,436,1,18344.93
11433,29712,2025-04-30 11:50:13,14,1,3902.87
11434,29713,2025-06-09 08:32:24,437,1,1479.71
11435,29717,2025-06-24 11:49:11,119,1,9009.08
11436,29721,2025-05-08 05:55:57,75,1,12610.21
11437,29723,2025-05-07 13:57:31,21,2,28332.0
11438,29724,2025-01-25 04:10:14,291,1,1193.57
11439,29725,2025-03-14 10:24:45,360,1,10778.02
11440,29725,2025-03-26 20:41:56,171,1,15094.37
11441,29729,2025-05-17 09:05:31,411,1,2755.99
11442,29733,2025-03-23 09:27:56,240,1,29634.73
11443,29735,2025-05-03 09:33:24,10,1,3952.37
11444,29736,2025-05-27 15:15:26,215,1,30903.15
11445,29737,2025-03-01 23:11:59,329,1,11214.8
11446,29739,2025-03-24 00:38:14,228,1,9440.11
11447,29742,2025-01-30 23:18:43,103,2,84657.22
11448,29747,2025-01-11 17:36:33,339,1,464.88
11449,29747,2025-01-19 23:59:34,493,1,17276.96
11450,29753,2025-03-05 19:32:44,239,1,1734.95
11451,29753,2025-03-23 07:29:26,361,1,13985.68
11452,29755,2025-02-16 22:12:26,220,1,2583.92
11453,29756,2025-06-02 17:26:00,135,1,13650.75
11454,29759,2025-02-05 21:39:29,390,1,3926.05
11455,29760,2025-02-22 23:26:29,390,1,3926.05
11456,29762,2025-05-15 15:50:19,201,1,13102.72
11457,29764,2025-05-14 06:00:07,129,1,358.85
11458,29769,2025-04-28 19:17:23,211,2,62017.4
11459,29770,2025-06-27 19:57:19,300,1,11130.88
11460,29774,2025-06-22 06:44:37,362,2,1078.4
11461,29780,2025-03-07 00:34:29,376,1,14562.53
11462,29787,2025-01-06 02:02:17,199,1,130009.3
11463,29787,2025-02-04 14:32:51,233,1,4628.25
11464,29790,2025-01-17 22:58:11,262,1,37057.19
11465,29796,2025-06-16 20:11:13,378,3,47985.51
11466,29800,2025-03-31 02:59:14,84,1,2448.39
11467,29805,2025-06-06 19:13:11,253,2,18523.54
11468,29806,2025-05-23 06:33:45,339,1,464.88
11469,29808,2025-05-06 23:11:28,385,2,694.5
11470,29808,2025-05-09 23:53:56,484,1,92913.94
11471,29809,2025-06-24 21:20:36,202,1,2128.85
11472,29810,2025-05-10 16:36:40,103,1,42328.61
11473,29811,2025-05-07 23:21:03,311,1,90815.28
11474,29812,2025-03-10 17:31:15,81,2,95729.76
11475,29812,2025-03-15 10:40:28,498,1,13866.8
11476,29813,2025-02-25 05:12:47,272,1,11789.2
11477,29816,2025-04-17 07:44:45,60,1,5108.13
11478,29816,2025-04-28 09:55:40,203,1,13023.16
11479,29830,2025-06-10 14:04:11,18,1,1846.66
11480,29832,2025-04-15 21:00:44,343,1,71441.06
11481,29834,2025-02-05 10:57:47,366,1,9798.21
11482,29843,2025-05-06 12:11:27,177,1,6007.88
11483,29844,2025-05-02 04:20:26,53,1,67150.12
11484,29844,2025-05-21 06:58:01,388,1,37608.5
11485,29845,2025-04-28 13:04:27,470,1,1252.58
11486,29845,2025-05-15 14:00:05,451,3,20023.29
11487,29845,2025-05-20 00:52:46,179,1,113736.5
11488,29846,2025-03-26 19:00:17,478,1,37666.35
11489,29847,2025-06-23 04:32:43,265,1,7512.87
11490,29849,2025-01-06 23:15:47,467,1,82011.77
11491,29849,2025-01-22 04:10:09,10,1,3952.37
11492,29859,2025-04-14 08:25:41,309,1,2510.1
11493,29860,2025-03-08 10:50:06,56,1,29155.33
11494,29862,2025-06-16 20:16:01,347,1,26954.74
11495,29863,2025-01-31 09:19:40,359,1,7693.07
11496,29868,2025-04-15 05:34:04,232,1,3213.9
11497,29868,2025-05-02 16:35:41,440,1,3107.23
11498,29870,2025-05-27 12:40:37,455,1,3164.97
11499,29878,2025-05-04 10:02:57,139,1,1008.61
