user_id,registration_date,country,device,traffic_source
30727,2025-04-04,Russia,mobile,organic
30728,2025-04-23,Russia,desktop,organic
30729,2025-05-17,Russia,mobile,social
30730,2025-01-26,Belarus,desktop,paid_search
30731,2025-06-12,Belarus,mobile,social
30732,2025-04-04,Russia,tablet,social
30733,2025-01-21,Russia,desktop,direct
30734,2025-02-23,Georgia,mobile,paid_search
30735,2025-06-13,Russia,mobile,paid_search
30736,2025-03-29,Russia,desktop,social
30737,2025-05-13,Russia,mobile,referral
30738,2025-01-27,Belarus,mobile,referral
30739,2025-02-19,Russia,desktop,paid_search
30740,2025-03-15,Kazakhstan,mobile,email
30741,2025-02-15,Kazakhstan,mobile,email
30742,2025-01-08,Kazakhstan,tablet,organic
30743,2025-06-07,Russia,tablet,direct
30744,2025-01-18,Russia,mobile,paid_search
30745,2025-06-17,Russia,mobile,referral
30746,2025-05-22,Russia,mobile,social
30747,2025-04-27,Kazakhstan,mobile,paid_search
30748,2025-04-15,Russia,desktop,organic
30749,2025-05-26,Russia,desktop,referral
30750,2025-03-16,Russia,desktop,social
30751,2025-05-18,Russia,mobile,referral
30752,2025-02-19,Armenia,desktop,direct
30753,2025-02-03,Russia,mobile,direct
30754,2025-02-22,Russia,mobile,direct
30755,2025-01-26,Russia,mobile,organic
30756,2025-06-25,Belarus,mobile,social
30757,2025-02-09,Russia,mobile,social
30758,2025-06-11,Russia,desktop,email
30759,2025-04-19,Armenia,mobile,paid_search
30760,2025-05-06,Russia,mobile,paid_search
30761,2025-02-13,Russia,desktop,direct
30762,2025-04-26,Armenia,mobile,paid_search
30763,2025-03-29,Russia,desktop,social
30764,2025-02-01,Russia,mobile,paid_search
30765,2025-04-12,Belarus,mobile,paid_search
30766,2025-02-15,Russia,mobile,organic
30767,2025-02-16,Russia,desktop,organic
30768,2025-04-21,Russia,mobile,organic
30769,2025-06-03,Russia,mobile,direct
30770,2025-01-21,Georgia,tablet,organic
30771,2025-01-30,Russia,desktop,organic
30772,2025-01-22,Georgia,mobile,organic
30773,2025-05-06,Russia,desktop,organic
30774,2025-05-09,Russia,mobile,direct
30775,2025-04-17,Russia,desktop,organic
30776,2025-04-08,Kazakhstan,tablet,social
30777,2025-01-06,Russia,mobile,organic
30778,2025-03-18,Russia,mobile,organic
30779,2025-06-28,Kazakhstan,desktop,organic
30780,2025-06-08,Russia,mobile,organic
30781,2025-01-31,Russia,mobile,direct
30782,2025-06-21,Armenia,mobile,social
30783,2025-04-21,Russia,mobile,email
30784,2025-02-10,Russia,mobile,referral
30785,2025-02-03,Russia,desktop,email
30786,2025-04-11,Russia,tablet,social
30787,2025-06-18,Belarus,mobile,email
30788,2025-04-10,Russia,mobile,social
30789,2025-06-29,Kazakhstan,mobile,organic
30790,2025-01-10,Russia,mobile,organic
30791,2025-05-19,Russia,mobile,organic
30792,2025-04-23,Russia,mobile,email
30793,2025-04-19,Russia,tablet,referral
30794,2025-06-29,Russia,mobile,organic
30795,2025-02-11,Armenia,mobile,organic
30796,2025-02-02,Russia,mobile,organic
30797,2025-01-29,Russia,desktop,email
30798,2025-01-24,Russia,mobile,direct
30799,2025-01-09,Georgia,mobile,referral
30800,2025-06-08,Kazakhstan,mobile,direct
30801,2025-01-23,Georgia,tablet,organic
30802,2025-01-03,Armenia,mobile,referral
30803,2025-02-05,Russia,mobile,paid_search
30804,2025-02-14,Georgia,mobile,organic
30805,2025-02-04,Kazakhstan,mobile,organic
30806,2025-06-22,Russia,mobile,referral
30807,2025-01-01,Russia,mobile,social
30808,2025-01-04,Georgia,desktop,paid_search
30809,2025-01-13,Russia,mobile,organic
30810,2025-05-15,Russia,mobile,organic
30811,2025-04-12,Russia,tablet,referral
30812,2025-03-16,Russia,mobile,referral
30813,2025-03-31,Russia,mobile,organic
30814,2025-03-26,Belarus,mobile,email
30815,2025-03-15,Russia,mobile,referral
30816,2025-01-23,Belarus,mobile,email
30817,2025-01-09,Russia,mobile,social
30818,2025-06-26,Russia,mobile,organic
30819,2025-01-06,Russia,mobile,social
30820,2025-04-09,Russia,mobile,paid_search
30821,2025-06-13,Russia,mobile,paid_search
30822,2025-05-03,Russia,mobile,organic
30823,2025-04-26,Kazakhstan,mobile,organic
30824,2025-05-11,Russia,desktop,paid_search
30825,2025-06-18,Russia,desktop,direct
30826,2025-04-19,Russia,desktop,organic
30827,2025-06-28,Armenia,desktop,paid_search
30828,2025-06-05,Kazakhstan,mobile,social
30829,2025-05-12,Belarus,desktop,paid_search
30830,2025-04-04,Russia,desktop,direct
30831,2025-05-19,Russia,mobile,direct
30832,2025-03-16,Russia,tablet,direct
30833,2025-01-24,Kazakhstan,desktop,email
30834,2025-01-03,Belarus,desktop,paid_search
30835,2025-04-17,Russia,mobile,organic
30836,2025-01-17,Russia,mobile,direct
30837,2025-06-08,Russia,mobile,paid_search
30838,2025-02-27,Belarus,mobile,paid_search
30839,2025-02-06,Russia,mobile,referral
30840,2025-03-14,Russia,desktop,social
30841,2025-03-16,Georgia,mobile,organic
30842,2025-06-04,Belarus,desktop,social
30843,2025-01-19,Armenia,mobile,paid_search
30844,2025-02-26,Russia,tablet,organic
30845,2025-01-12,Russia,mobile,organic
30846,2025-06-28,Russia,mobile,organic
30847,2025-05-21,Armenia,desktop,paid_search
30848,2025-02-15,Russia,mobile,organic
30849,2025-06-24,Russia,desktop,organic
30850,2025-04-18,Kazakhstan,desktop,paid_search
30851,2025-02-26,Kazakhstan,mobile,organic
30852,2025-03-04,Russia,mobile,organic
30853,2025-05-07,Georgia,desktop,paid_search
30854,2025-02-17,Russia,mobile,social
30855,2025-05-05,Russia,desktop,referral
30856,2025-01-17,Kazakhstan,mobile,organic
30857,2025-04-25,Russia,mobile,organic
30858,2025-04-10,Russia,mobile,organic
30859,2025-05-27,Russia,tablet,organic
30860,2025-01-10,Belarus,mobile,direct
30861,2025-06-02,Russia,tablet,email
30862,2025-04-04,Russia,tablet,referral
30863,2025-02-23,Armenia,desktop,social
30864,2025-03-23,Russia,mobile,email
30865,2025-06-02,Russia,desktop,social
30866,2025-05-26,Russia,desktop,organic
30867,2025-05-29,Russia,desktop,email
30868,2025-06-16,Russia,mobile,direct
30869,2025-04-17,Armenia,tablet,organic
30870,2025-05-05,Russia,mobile,organic
30871,2025-01-27,Russia,mobile,organic
30872,2025-02-07,Armenia,mobile,email
30873,2025-03-03,Russia,desktop,organic
30874,2025-03-02,Armenia,desktop,organic
30875,2025-03-21,Armenia,mobile,referral
30876,2025-06-18,Russia,mobile,social
30877,2025-04-25,Russia,tablet,direct
30878,2025-03-03,Russia,mobile,direct
30879,2025-06-11,Kazakhstan,mobile,organic
30880,2025-05-12,Russia,desktop,direct
30881,2025-06-03,Georgia,mobile,paid_search
30882,2025-01-19,Russia,tablet,social
30883,2025-01-07,Russia,mobile,direct
30884,2025-01-01,Belarus,mobile,referral
30885,2025-02-08,Russia,desktop,organic
30886,2025-05-23,Russia,mobile,paid_search
30887,2025-05-31,Kazakhstan,tablet,organic
30888,2025-01-04,Russia,desktop,organic
30889,2025-03-30,Russia,mobile,organic
30890,2025-06-12,Russia,mobile,direct
30891,2025-05-26,Georgia,mobile,direct
30892,2025-03-20,Russia,desktop,direct
30893,2025-06-27,Russia,mobile,organic
30894,2025-02-05,Kazakhstan,desktop,organic
30895,2025-01-01,Russia,mobile,paid_search
30896,2025-03-13,Russia,mobile,direct
30897,2025-06-08,Russia,tablet,direct
30898,2025-06-08,Kazakhstan,tablet,referral
30899,2025-02-24,Russia,desktop,organic
30900,2025-03-05,Russia,mobile,organic
30901,2025-05-25,Russia,mobile,organic
30902,2025-04-25,Georgia,mobile,paid_search
30903,2025-03-15,Russia,desktop,social
30904,2025-03-26,Russia,mobile,paid_search
30905,2025-06-11,Russia,mobile,paid_search
30906,2025-01-15,Russia,mobile,paid_search
30907,2025-03-06,Russia,mobile,organic
30908,2025-01-04,Kazakhstan,mobile,referral
30909,2025-06-25,Russia,mobile,paid_search
30910,2025-05-14,Russia,mobile,email
30911,2025-01-09,Armenia,mobile,organic
30912,2025-03-26,Russia,mobile,paid_search
30913,2025-03-26,Georgia,desktop,paid_search
30914,2025-06-24,Russia,mobile,social
30915,2025-05-10,Russia,mobile,organic
30916,2025-03-17,Russia,desktop,social
30917,2025-03-23,Russia,desktop,social
30918,2025-02-22,Russia,mobile,social
30919,2025-01-18,Russia,mobile,direct
30920,2025-01-15,Kazakhstan,mobile,organic
30921,2025-01-03,Russia,desktop,social
30922,2025-06-25,Russia,desktop,email
30923,2025-05-06,Russia,tablet,paid_search
30924,2025-03-18,Russia,mobile,email
30925,2025-06-27,Russia,desktop,social
30926,2025-03-14,Russia,mobile,direct
30927,2025-02-28,Belarus,tablet,referral
30928,2025-06-18,Russia,tablet,organic
30929,2025-01-17,Russia,mobile,social
30930,2025-05-18,Armenia,desktop,organic
30931,2025-01-18,Russia,mobile,organic
30932,2025-05-17,Russia,mobile,paid_search
30933,2025-06-13,Armenia,mobile,paid_search
30934,2025-06-23,Russia,desktop,email
30935,2025-02-13,Russia,tablet,paid_search
30936,2025-02-24,Russia,tablet,paid_search
30937,2025-01-01,Russia,mobile,organic
30938,2025-06-06,Russia,mobile,direct
30939,2025-03-28,Russia,tablet,paid_search
30940,2025-04-16,Belarus,tablet,organic
30941,2025-03-04,Russia,mobile,paid_search
30942,2025-01-20,Russia,mobile,organic
30943,2025-03-19,Russia,desktop,organic
30944,2025-04-30,Russia,desktop,social
30945,2025-06-08,Russia,mobile,organic
30946,2025-06-29,Russia,desktop,paid_search
30947,2025-06-27,Belarus,mobile,email
30948,2025-04-25,Russia,desktop,organic
30949,2025-02-22,Russia,mobile,organic
30950,2025-05-30,Russia,mobile,email
30951,2025-05-01,Georgia,mobile,organic
30952,2025-04-02,Belarus,mobile,referral
30953,2025-01-09,Russia,mobile,paid_search
30954,2025-04-12,Armenia,desktop,social
30955,2025-04-30,Russia,desktop,paid_search
30956,2025-01-03,Armenia,mobile,organic
30957,2025-03-13,Belarus,mobile,email
30958,2025-05-31,Russia,mobile,social
30959,2025-04-20,Russia,mobile,organic
30960,2025-05-28,Russia,desktop,email
30961,2025-02-07,Russia,mobile,organic
30962,2025-03-25,Russia,mobile,paid_search
30963,2025-03-23,Russia,mobile,referral
30964,2025-04-17,Russia,desktop,paid_search
30965,2025-02-09,Russia,mobile,referral
30966,2025-02-27,Russia,mobile,paid_search
30967,2025-04-18,Russia,desktop,email
30968,2025-01-28,Belarus,mobile,direct
30969,2025-03-15,Kazakhstan,mobile,paid_search
30970,2025-04-14,Belarus,mobile,direct
30971,2025-05-21,Russia,mobile,paid_search
30972,2025-04-21,Georgia,mobile,organic
30973,2025-04-20,Russia,mobile,email
30974,2025-05-01,Russia,desktop,referral
30975,2025-03-20,Kazakhstan,desktop,direct
30976,2025-01-31,Russia,mobile,organic
30977,2025-03-17,Armenia,desktop,organic
30978,2025-04-28,Belarus,mobile,referral
30979,2025-03-31,Russia,mobile,paid_search
30980,2025-06-02,Russia,mobile,paid_search
30981,2025-01-03,Russia,mobile,paid_search
30982,2025-04-13,Russia,desktop,email
30983,2025-02-15,Belarus,mobile,direct
30984,2025-04-15,Belarus,desktop,organic
30985,2025-03-26,Armenia,mobile,organic
30986,2025-04-19,Russia,mobile,paid_search
30987,2025-04-18,Russia,mobile,referral
30988,2025-04-11,Russia,mobile,organic
30989,2025-06-24,Russia,desktop,direct
30990,2025-05-04,Belarus,desktop,paid_search
30991,2025-04-20,Russia,mobile,direct
30992,2025-01-23,Russia,mobile,direct
30993,2025-04-02,Armenia,desktop,social
30994,2025-04-13,Russia,desktop,social
30995,2025-05-13,Russia,mobile,paid_search
30996,2025-05-09,Russia,mobile,social
30997,2025-05-05,Armenia,mobile,social
30998,2025-04-05,Belarus,desktop,paid_search
30999,2025-06-01,Belarus,mobile,direct
31000,2025-04-30,Russia,tablet,paid_search
31001,2025-01-15,Russia,desktop,paid_search
31002,2025-03-12,Russia,mobile,email
31003,2025-01-06,Armenia,tablet,direct
31004,2025-03-14,Georgia,mobile,direct
31005,2025-06-05,Russia,mobile,paid_search
31006,2025-04-25,Armenia,mobile,organic
31007,2025-03-25,Russia,mobile,organic
31008,2025-02-05,Russia,mobile,organic
31009,2025-03-12,Russia,mobile,paid_search
31010,2025-03-30,Russia,desktop,paid_search
31011,2025-06-13,Russia,tablet,referral
31012,2025-01-16,Russia,mobile,paid_search
31013,2025-04-21,Belarus,desktop,paid_search
31014,2025-03-30,Russia,desktop,paid_search
31015,2025-06-24,Russia,mobile,organic
31016,2025-03-15,Russia,desktop,referral
31017,2025-01-05,Russia,desktop,referral
31018,2025-05-15,Georgia,desktop,organic
31019,2025-04-26,Kazakhstan,desktop,referral
31020,2025-02-15,Russia,mobile,paid_search
31021,2025-01-25,Russia,mobile,social
31022,2025-01-05,Russia,mobile,direct
31023,2025-01-17,Russia,mobile,social
31024,2025-01-26,Russia,tablet,organic
31025,2025-03-25,Russia,mobile,paid_search
31026,2025-06-21,Kazakhstan,desktop,email
31027,2025-05-17,Russia,tablet,social
31028,2025-05-29,Russia,mobile,paid_search
31029,2025-03-11,Russia,mobile,organic
31030,2025-03-30,Russia,desktop,direct
31031,2025-06-14,Russia,desktop,email
31032,2025-05-03,Russia,mobile,social
31033,2025-04-12,Georgia,mobile,paid_search
31034,2025-04-23,Russia,desktop,social
31035,2025-04-19,Armenia,desktop,referral
31036,2025-06-11,Russia,desktop,email
31037,2025-06-19,Russia,mobile,referral
31038,2025-02-06,Armenia,mobile,organic
31039,2025-03-15,Georgia,mobile,organic
31040,2025-01-03,Armenia,desktop,organic
31041,2025-02-28,Russia,mobile,organic
31042,2025-01-16,Russia,desktop,direct
31043,2025-04-18,Georgia,desktop,direct
31044,2025-06-15,Georgia,mobile,referral
31045,2025-01-02,Armenia,desktop,organic
31046,2025-05-28,Russia,desktop,direct
31047,2025-06-24,Russia,desktop,social
31048,2025-04-22,Russia,desktop,social
31049,2025-03-13,Armenia,mobile,social
31050,2025-01-28,Russia,desktop,direct
31051,2025-01-15,Russia,tablet,direct
31052,2025-06-02,Georgia,mobile,email
31053,2025-03-31,Russia,mobile,social
31054,2025-03-12,Russia,tablet,organic
31055,2025-03-07,Russia,desktop,email
31056,2025-04-10,Armenia,desktop,direct
31057,2025-03-03,Russia,mobile,social
31058,2025-01-23,Russia,tablet,email
31059,2025-03-31,Russia,tablet,paid_search
31060,2025-04-05,Georgia,mobile,referral
31061,2025-03-30,Russia,mobile,email
31062,2025-02-26,Georgia,mobile,social
31063,2025-05-18,Russia,mobile,referral
31064,2025-01-18,Kazakhstan,mobile,organic
31065,2025-05-11,Russia,tablet,direct
31066,2025-05-26,Russia,mobile,paid_search
31067,2025-01-27,Kazakhstan,desktop,social
31068,2025-04-05,Russia,mobile,organic
31069,2025-02-27,Kazakhstan,mobile,organic
31070,2025-03-16,Russia,desktop,organic
31071,2025-04-27,Russia,desktop,social
31072,2025-02-05,Russia,desktop,paid_search
31073,2025-06-02,Russia,desktop,organic
31074,2025-01-15,Russia,desktop,referral
31075,2025-01-19,Belarus,mobile,social
31076,2025-04-16,Russia,mobile,organic
31077,2025-05-11,Russia,mobile,social
31078,2025-06-04,Russia,desktop,referral
31079,2025-06-12,Russia,desktop,organic
31080,2025-05-06,Belarus,mobile,organic
31081,2025-04-18,Russia,mobile,email
31082,2025-01-29,Russia,desktop,email
31083,2025-02-24,Russia,desktop,organic
31084,2025-01-18,Russia,tablet,email
31085,2025-04-29,Russia,mobile,social
31086,2025-05-19,Russia,mobile,organic
31087,2025-04-25,Russia,mobile,organic
31088,2025-03-20,Kazakhstan,mobile,social
31089,2025-01-27,Russia,tablet,paid_search
31090,2025-03-26,Georgia,mobile,organic
31091,2025-02-21,Russia,desktop,organic
31092,2025-02-04,Russia,desktop,paid_search
31093,2025-02-01,Russia,desktop,social
31094,2025-01-28,Armenia,mobile,paid_search
31095,2025-04-28,Russia,mobile,referral
31096,2025-04-03,Russia,tablet,direct
31097,2025-03-06,Russia,mobile,social
31098,2025-04-10,Russia,desktop,direct
31099,2025-04-25,Russia,desktop,direct
31100,2025-01-15,Armenia,mobile,paid_search
31101,2025-03-29,Kazakhstan,mobile,direct
31102,2025-01-11,Russia,desktop,organic
31103,2025-06-07,Armenia,desktop,direct
31104,2025-05-18,Russia,desktop,paid_search
31105,2025-06-21,Russia,mobile,email
31106,2025-06-27,Russia,mobile,referral
31107,2025-06-21,Georgia,mobile,email
31108,2025-02-21,Belarus,mobile,paid_search
31109,2025-05-21,Russia,desktop,social
31110,2025-05-23,Kazakhstan,mobile,email
31111,2025-03-13,Belarus,mobile,social
31112,2025-02-21,Russia,mobile,organic
31113,2025-06-27,Russia,desktop,referral
31114,2025-01-26,Kazakhstan,mobile,direct
31115,2025-01-21,Russia,mobile,paid_search
31116,2025-06-09,Russia,tablet,organic
31117,2025-04-18,Armenia,mobile,organic
31118,2025-03-09,Kazakhstan,mobile,organic
31119,2025-05-13,Belarus,mobile,direct
31120,2025-02-27,Russia,desktop,direct
31121,2025-03-14,Russia,desktop,paid_search
31122,2025-04-05,Belarus,tablet,direct
31123,2025-06-11,Russia,mobile,social
31124,2025-06-12,Russia,mobile,organic
31125,2025-01-09,Kazakhstan,mobile,paid_search
31126,2025-03-03,Russia,desktop,social
31127,2025-03-26,Belarus,mobile,email
31128,2025-06-01,Armenia,desktop,direct
31129,2025-04-09,Georgia,desktop,organic
31130,2025-01-25,Kazakhstan,mobile,direct
31131,2025-01-01,Russia,mobile,direct
31132,2025-06-14,Armenia,desktop,direct
31133,2025-04-23,Russia,desktop,social
31134,2025-01-28,Russia,mobile,paid_search
31135,2025-01-25,Kazakhstan,mobile,paid_search
31136,2025-06-13,Russia,desktop,organic
31137,2025-06-18,Russia,desktop,paid_search
31138,2025-03-13,Belarus,tablet,organic
31139,2025-04-07,Belarus,mobile,organic
31140,2025-06-11,Armenia,mobile,organic
31141,2025-01-01,Russia,desktop,referral
31142,2025-05-18,Georgia,desktop,organic
31143,2025-04-22,Russia,mobile,social
31144,2025-01-04,Russia,mobile,social
31145,2025-05-23,Russia,desktop,social
31146,2025-01-10,Kazakhstan,mobile,referral
31147,2025-01-13,Russia,desktop,organic
31148,2025-05-03,Russia,desktop,organic
31149,2025-03-19,Russia,mobile,paid_search
31150,2025-02-12,Russia,mobile,organic
31151,2025-06-29,Belarus,desktop,organic
31152,2025-05-17,Belarus,tablet,referral
31153,2025-06-24,Kazakhstan,mobile,organic
31154,2025-03-08,Armenia,mobile,email
31155,2025-03-21,Russia,desktop,social
31156,2025-02-23,Georgia,mobile,organic
31157,2025-01-11,Belarus,mobile,organic
31158,2025-03-31,Russia,mobile,email
31159,2025-02-03,Kazakhstan,mobile,paid_search
31160,2025-02-11,Kazakhstan,desktop,email
31161,2025-06-10,Belarus,mobile,organic
31162,2025-01-27,Armenia,mobile,email
31163,2025-02-24,Russia,desktop,social
31164,2025-06-14,Russia,mobile,direct
31165,2025-06-17,Russia,desktop,social
31166,2025-04-02,Belarus,mobile,email
31167,2025-02-04,Belarus,mobile,organic
31168,2025-04-08,Russia,mobile,organic
31169,2025-02-01,Russia,mobile,email
31170,2025-06-28,Russia,mobile,referral
31171,2025-04-19,Russia,desktop,organic
31172,2025-04-29,Russia,desktop,email
31173,2025-03-05,Georgia,mobile,direct
31174,2025-06-22,Russia,tablet,paid_search
31175,2025-05-21,Russia,tablet,paid_search
31176,2025-06-21,Kazakhstan,mobile,organic
31177,2025-06-02,Russia,desktop,email
31178,2025-02-24,Russia,mobile,email
31179,2025-01-01,Russia,tablet,social
31180,2025-01-12,Armenia,desktop,social
31181,2025-01-18,Belarus,mobile,organic
31182,2025-04-05,Kazakhstan,tablet,social
31183,2025-04-12,Russia,desktop,organic
31184,2025-05-07,Russia,desktop,direct
31185,2025-06-27,Russia,desktop,organic
31186,2025-06-08,Russia,desktop,direct
31187,2025-04-11,Georgia,mobile,social
31188,2025-02-05,Russia,mobile,organic
31189,2025-02-01,Russia,mobile,social
31190,2025-05-14,Russia,desktop,referral
31191,2025-02-20,Russia,mobile,referral
31192,2025-05-20,Russia,mobile,direct
31193,2025-03-29,Kazakhstan,mobile,email
31194,2025-02-16,Russia,desktop,email
31195,2025-01-18,Russia,mobile,direct
31196,2025-01-27,Russia,desktop,paid_search
31197,2025-03-23,Russia,tablet,direct
31198,2025-01-15,Belarus,mobile,social
31199,2025-03-17,Russia,mobile,email
31200,2025-04-16,Russia,mobile,paid_search
31201,2025-06-29,Russia,desktop,direct
31202,2025-06-04,Russia,mobile,paid_search
31203,2025-05-30,Belarus,desktop,paid_search
31204,2025-03-14,Russia,tablet,paid_search
31205,2025-01-02,Kazakhstan,desktop,paid_search
31206,2025-04-04,Russia,mobile,referral
31207,2025-01-13,Russia,desktop,organic
31208,2025-01-12,Russia,mobile,email
31209,2025-06-02,Russia,desktop,organic
31210,2025-03-10,Russia,mobile,direct
31211,2025-04-20,Russia,mobile,organic
31212,2025-05-05,Russia,mobile,organic
31213,2025-05-16,Russia,desktop,email
31214,2025-05-27,Russia,tablet,organic
31215,2025-01-12,Russia,desktop,referral
31216,2025-01-18,Russia,mobile,direct
31217,2025-01-23,Kazakhstan,mobile,direct
31218,2025-04-22,Belarus,mobile,social
31219,2025-03-14,Kazakhstan,tablet,organic
31220,2025-01-01,Russia,mobile,organic
31221,2025-04-29,Russia,tablet,direct
31222,2025-02-04,Russia,mobile,referral
31223,2025-06-13,Russia,mobile,social
31224,2025-04-01,Belarus,mobile,direct
31225,2025-06-22,Russia,mobile,organic
31226,2025-06-06,Belarus,mobile,organic
31227,2025-01-22,Georgia,mobile,organic
31228,2025-06-08,Russia,desktop,paid_search
31229,2025-05-08,Russia,tablet,social
31230,2025-01-17,Russia,desktop,direct
31231,2025-03-03,Russia,mobile,referral
31232,2025-02-06,Russia,mobile,organic
31233,2025-03-24,Russia,mobile,organic
31234,2025-01-16,Kazakhstan,desktop,organic
31235,2025-05-26,Russia,desktop,referral
31236,2025-06-20,Russia,desktop,paid_search
31237,2025-01-09,Belarus,desktop,paid_search
31238,2025-05-25,Georgia,desktop,paid_search
31239,2025-03-12,Kazakhstan,mobile,organic
31240,2025-02-14,Russia,desktop,referral
31241,2025-06-08,Russia,mobile,direct
31242,2025-06-17,Russia,mobile,social
31243,2025-06-04,Russia,desktop,paid_search
31244,2025-03-27,Russia,mobile,organic
31245,2025-01-11,Kazakhstan,mobile,direct
31246,2025-06-09,Russia,mobile,direct
31247,2025-04-21,Kazakhstan,mobile,paid_search
31248,2025-01-27,Kazakhstan,desktop,organic
31249,2025-02-08,Russia,desktop,direct
31250,2025-01-09,Russia,tablet,paid_search
31251,2025-01-07,Russia,desktop,organic
31252,2025-03-31,Russia,mobile,organic
31253,2025-01-14,Russia,mobile,paid_search
31254,2025-06-07,Russia,mobile,direct
31255,2025-03-25,Kazakhstan,desktop,paid_search
31256,2025-04-26,Kazakhstan,mobile,referral
31257,2025-03-02,Russia,mobile,direct
31258,2025-05-13,Kazakhstan,desktop,direct
31259,2025-01-03,Russia,tablet,organic
31260,2025-01-01,Georgia,desktop,social
31261,2025-04-04,Russia,tablet,organic
31262,2025-02-19,Russia,desktop,organic
31263,2025-06-25,Georgia,mobile,organic
31264,2025-05-17,Russia,mobile,referral
31265,2025-06-11,Russia,desktop,organic
31266,2025-05-07,Russia,mobile,paid_search
31267,2025-01-17,Russia,mobile,social
31268,2025-06-20,Russia,mobile,paid_search
31269,2025-04-08,Russia,mobile,social
31270,2025-04-22,Russia,mobile,direct
31271,2025-06-02,Russia,desktop,paid_search
31272,2025-03-02,Kazakhstan,tablet,organic
31273,2025-04-20,Russia,desktop,paid_search
31274,2025-05-19,Russia,mobile,direct
31275,2025-03-05,Russia,mobile,social
31276,2025-05-16,Russia,desktop,organic
31277,2025-02-26,Georgia,desktop,paid_search
31278,2025-02-14,Kazakhstan,desktop,direct
31279,2025-06-07,Russia,mobile,direct
31280,2025-05-06,Russia,desktop,paid_search
31281,2025-01-28,Russia,tablet,paid_search
31282,2025-06-04,Kazakhstan,mobile,direct
31283,2025-04-21,Russia,mobile,social
31284,2025-04-12,Russia,desktop,social
31285,2025-04-01,Russia,mobile,direct
31286,2025-03-22,Russia,desktop,social
31287,2025-04-26,Russia,desktop,direct
31288,2025-04-18,Russia,mobile,organic
31289,2025-04-22,Russia,desktop,referral
31290,2025-02-11,Russia,mobile,direct
31291,2025-06-18,Kazakhstan,desktop,organic
31292,2025-06-16,Russia,mobile,organic
31293,2025-03-22,Russia,mobile,direct
31294,2025-03-08,Belarus,mobile,paid_search
31295,2025-01-26,Russia,mobile,organic
31296,2025-04-26,Russia,mobile,social
31297,2025-02-19,Russia,desktop,organic
31298,2025-02-24,Russia,desktop,organic
31299,2025-04-02,Georgia,tablet,social
31300,2025-05-29,Russia,mobile,direct
31301,2025-01-23,Russia,mobile,organic
31302,2025-03-22,Georgia,mobile,referral
31303,2025-06-12,Russia,desktop,direct
31304,2025-05-23,Russia,desktop,organic
31305,2025-01-18,Russia,desktop,organic
31306,2025-05-02,Russia,mobile,paid_search
31307,2025-06-03,Georgia,desktop,social
31308,2025-05-20,Russia,tablet,organic
31309,2025-04-10,Russia,desktop,organic
31310,2025-06-29,Russia,mobile,email
31311,2025-01-28,Russia,mobile,organic
31312,2025-04-03,Russia,desktop,organic
31313,2025-02-09,Russia,mobile,direct
31314,2025-06-06,Russia,desktop,social
31315,2025-03-02,Russia,mobile,organic
31316,2025-06-07,Russia,mobile,paid_search
31317,2025-04-15,Russia,mobile,direct
31318,2025-01-17,Russia,mobile,referral
31319,2025-02-11,Russia,desktop,organic
31320,2025-06-25,Russia,desktop,email
31321,2025-05-30,Armenia,mobile,referral
31322,2025-05-21,Russia,mobile,direct
31323,2025-05-31,Belarus,desktop,direct
31324,2025-01-14,Russia,mobile,paid_search
31325,2025-01-07,Russia,desktop,social
31326,2025-02-20,Russia,mobile,social
31327,2025-03-06,Russia,tablet,email
31328,2025-01-09,Russia,mobile,organic
31329,2025-01-30,Russia,tablet,organic
31330,2025-03-10,Russia,mobile,direct
31331,2025-05-31,Russia,mobile,paid_search
31332,2025-04-20,Russia,tablet,email
31333,2025-05-09,Russia,desktop,organic
31334,2025-04-29,Russia,mobile,organic
31335,2025-03-20,Russia,mobile,social
31336,2025-02-13,Russia,desktop,organic
31337,2025-05-13,Belarus,mobile,paid_search
31338,2025-02-05,Russia,tablet,organic
31339,2025-01-14,Georgia,desktop,social
31340,2025-04-01,Georgia,desktop,paid_search
31341,2025-06-23,Russia,desktop,paid_search
31342,2025-02-27,Russia,desktop,email
31343,2025-02-11,Russia,mobile,organic
31344,2025-06-21,Russia,desktop,direct
31345,2025-06-02,Russia,tablet,organic
31346,2025-06-03,Russia,mobile,organic
31347,2025-05-22,Kazakhstan,desktop,email
31348,2025-03-11,Russia,mobile,social
31349,2025-03-27,Russia,mobile,paid_search
31350,2025-02-19,Russia,mobile,paid_search
31351,2025-04-12,Russia,desktop,referral
31352,2025-05-29,Belarus,mobile,organic
31353,2025-06-21,Russia,tablet,social
31354,2025-06-09,Kazakhstan,tablet,email
31355,2025-02-16,Russia,desktop,referral
31356,2025-03-07,Russia,mobile,social
31357,2025-06-19,Armenia,mobile,direct
31358,2025-06-28,Russia,tablet,social
31359,2025-01-30,Russia,mobile,organic
31360,2025-03-23,Kazakhstan,desktop,direct
31361,2025-04-13,Kazakhstan,mobile,paid_search
31362,2025-01-12,Russia,desktop,paid_search
31363,2025-03-20,Belarus,desktop,paid_search
31364,2025-06-17,Georgia,desktop,organic
31365,2025-02-23,Russia,mobile,organic
31366,2025-04-16,Russia,mobile,email
31367,2025-03-26,Kazakhstan,mobile,email
31368,2025-01-08,Russia,mobile,direct
31369,2025-05-25,Russia,mobile,paid_search
